x,y,sd
16546.7,11509.0,30.9
8102.2,843.0,22.4
7864.8,8805.0,32.4
17175.3,862.0,23.5
1397.5,16774.7,38.9
1382.2,16822.0,30.2
5882.9,4028.0,20.8
2327.6,19780.4,26.1
6902.9,2046.6,21.9
7220.9,19206.9,13.0
18063.9,11262.3,21.4
2727.8,4336.3,32.8
23776.9,14327.7,41.9
5088.9,2835.0,29.8
10884.9,6611.5,30.0
3623.5,8228.0,31.1
1996.8,18954.3,44.6
5490.8,5868.6,34.0
8588.5,7783.7,38.7
3341.3,11487.3,42.2
22531.5,16981.1,28.1
21773.9,3512.7,30.4
21925.4,18783.0,15.0
2345.4,17658.3,32.6
20828.6,21810.5,14.6
23285.2,3563.5,17.3
10860.6,13692.1,11.6
4217.3,10847.8,25.5
13412.5,16081.2,14.8
18158.4,24716.8,32.1
5047.7,2772.8,21.3
2692.9,4309.2,26.8
18915.8,2608.0,27.3
5214.3,10707.4,19.8
23963.2,14140.7,20.6
2150.9,9830.9,24.1
10892.5,6513.6,30.5
22578.4,17030.4,27.8
20834.4,21776.6,15.8
1990.4,18901.7,40.0
23250.5,3469.7,17.8
21883.8,18766.9,16.1
13273.4,5267.1,25.6
24631.9,3997.7,20.9
5762.4,5259.3,27.4
20663.1,23231.2,21.9
2927.2,23705.4,25.4
1740.8,14522.7,29.0
21579.9,20544.3,29.7
20798.7,2870.0,27.7
18214.6,24685.2,25.7
23302.6,3481.8,22.0
24016.2,14130.7,21.1
10918.0,6527.4,23.5
10161.2,20380.8,17.2
20649.7,23209.4,20.5
21860.7,18770.0,16.2
2316.3,17661.2,22.4
1730.3,21038.5,11.4
5076.4,2757.5,15.6
17314.1,2182.8,20.1
22759.3,17346.5,23.0
18176.0,24705.1,44.1
2121.1,9845.3,50.9
21605.8,20522.3,28.0
2683.8,4321.3,29.0
2842.0,23750.2,19.6
24593.6,4157.7,26.3
24045.6,14150.1,24.6
21884.3,18757.6,17.5
5060.0,2776.6,15.6
15721.7,4021.2,14.8
20816.3,2842.1,23.9
20668.9,23246.5,21.4
21634.0,20565.5,29.8
15725.6,3987.8,23.4
6686.3,25064.5,28.2
2960.3,23695.2,28.0
20642.7,23228.3,23.2
2066.3,16314.7,16.1
2676.7,4293.2,18.0
21847.6,18750.0,14.8
5088.7,2755.7,17.7
2045.5,16354.5,28.7
6704.5,25096.0,33.4
2933.6,23711.1,29.4
18213.5,24703.5,19.9
22778.2,17376.7,24.3
6751.3,535.1,27.6
20657.3,23213.1,22.6
24620.9,4120.0,26.0
2652.8,4264.5,17.1
24724.3,4046.2,55.4
2973.4,23647.9,27.7
18199.7,24672.5,23.1
6732.9,549.7,24.9
2062.4,19551.1,46.2
24045.9,14102.0,22.5
6726.4,519.5,19.6
21577.8,20527.0,23.7
5071.3,2782.8,16.7
14909.2,4263.0,16.9
2888.6,23725.3,24.2
2813.2,5221.4,17.1
22636.5,22683.2,20.0
14879.3,4244.1,29.0
20660.6,23200.0,19.1
20820.8,21803.4,12.8
1732.8,21023.0,12.3
2926.3,23714.5,30.6
6706.9,25086.5,20.8
18226.6,24723.1,20.5
20892.8,21696.7,15.5
14586.4,4715.4,16.9
18198.6,24723.8,20.8
20939.2,21710.1,15.5
1773.0,21051.9,32.6
20662.7,23228.2,25.4
2910.0,23715.1,24.3
14702.0,4448.8,24.3
20685.2,23231.1,36.6
1796.9,18664.4,20.2
2745.7,24951.1,28.7
8162.6,21041.7,22.8
18208.1,24693.0,21.5
1851.2,18659.9,18.8
1748.2,20994.3,18.4
1825.1,18666.3,18.2
2925.1,23750.0,28.8
2931.1,23748.0,25.3
1714.7,21055.3,27.7
2943.7,23789.4,21.6
1739.7,21026.8,14.3
2947.4,23724.9,20.0
2923.9,23863.5,21.5
7359.9,20458.0,20.2
2927.3,23745.9,19.7
2958.5,23747.0,22.8
2951.5,23806.4,23.5
2977.6,23801.9,25.4
2939.6,23815.6,33.6
2924.8,23715.7,23.5
2942.4,23696.2,26.1
2885.8,23674.4,28.9
2360.4,23162.6,29.8
2261.2,9688.3,21.7
13060.9,6332.2,27.3
20320.1,12678.7,16.2
3671.8,8247.5,23.5
3672.3,8276.7,14.9
3641.2,8289.2,39.5
5084.1,25028.4,16.5
2320.8,23191.4,24.6
5030.6,24986.6,38.3
22847.3,5331.4,29.6
17234.0,9283.1,20.5
25181.6,4465.7,18.2
19641.1,4256.2,23.9
2200.0,17016.3,19.8
7337.5,7331.5,27.5
1158.0,1443.9,20.6
2182.9,16977.4,24.4
23075.2,16690.0,25.2
12553.6,8735.2,30.4
9239.3,16460.7,22.3
2174.6,16997.1,28.4
7231.5,20742.2,20.4
20617.4,17403.7,11.3
10372.3,7393.7,26.6
7215.5,20776.0,27.4
3522.9,13840.7,20.7
3447.3,13715.2,28.9
2220.0,17912.9,32.5
7098.8,20053.9,17.8
7113.7,20114.5,20.2
7091.7,20102.1,29.6
7122.2,20049.5,21.4
2924.2,18403.7,27.9
2446.2,11987.9,19.5
22360.3,3575.6,29.3
10675.2,6247.5,32.5
2995.9,23397.1,25.2
24744.9,12455.4,23.7
25049.7,19349.5,29.6
24748.0,12433.7,23.4
1989.4,18818.4,24.4
24721.5,12425.6,28.1
2005.7,18815.9,23.9
2020.4,18830.7,18.7
2048.8,18818.6,26.9
2023.3,18831.3,19.5
24702.9,12422.6,32.8
2023.9,18817.1,27.7
1881.2,18605.1,24.2
1907.0,18595.2,29.2
1725.2,10045.6,26.8
24740.4,12444.0,29.0
9796.0,3049.8,32.4
12341.9,8237.9,25.7
10782.5,12677.2,20.4
9683.4,9101.1,29.4
1891.5,15022.9,14.7
1862.7,15027.2,18.4
2837.3,23144.9,22.6
2341.0,11534.5,25.7
6009.3,5612.8,18.5
1271.0,24836.3,24.5
6253.2,18964.6,33.1
5335.4,10868.6,23.3
24125.6,4500.3,19.7
2301.6,24852.1,31.7
23505.4,16269.3,29.1
24142.0,4523.1,20.4
16056.0,3813.4,27.9
2571.1,9363.7,29.5
10878.2,7251.1,19.5
3041.7,6136.5,33.6
958.5,10696.2,19.6
933.3,10726.7,17.3
940.4,10669.2,17.6
968.6,10719.9,26.1
2730.5,9521.0,27.8
13763.0,9335.9,29.8
2787.3,9465.7,34.6
3970.2,3518.8,23.6
1958.3,20676.1,29.0
2033.6,20653.3,25.9
1997.8,20653.7,27.5
2095.5,24830.6,19.7
8157.8,22790.7,33.8
8170.8,22783.5,17.3
8208.9,22756.3,25.9
3534.9,8280.3,26.3
12792.0,3044.6,18.2
23725.9,15026.9,21.7
2780.2,23449.3,22.4
22806.7,4106.4,30.7
5523.4,25221.6,36.6
22675.8,3059.3,28.6
15245.9,13515.0,18.7
2127.0,14916.2,38.3
23417.4,4518.6,47.8
19665.8,2795.8,18.1
21684.9,2542.6,23.1
3522.3,8352.0,33.9
10172.9,20347.8,18.6
3887.3,10947.2,22.6
14355.8,4686.6,19.9
7637.4,8317.4,14.9
13530.4,18460.1,11.6
13910.0,9235.3,10.1
11050.8,6203.6,38.7
6513.0,9073.3,25.8
14842.8,25124.6,33.2
16191.8,13349.6,27.2
21714.8,2580.4,22.4
3664.5,11087.8,36.0
7346.0,3065.3,31.0
5503.7,25217.5,33.7
10169.3,6835.7,31.6
1345.5,10822.3,23.2
23423.7,4663.6,46.0
6855.2,1683.6,24.8
3496.8,8315.8,31.4
2750.9,12660.7,36.2
2325.3,13724.9,19.2
6356.6,3921.8,14.2
3260.4,12057.3,21.3
20982.5,21577.2,27.5
2575.3,12161.9,42.0
18760.9,7478.2,24.3
5550.6,25225.7,40.7
3411.8,8406.6,37.4
20976.3,21609.0,26.6
3370.0,12030.2,28.3
2288.4,13776.2,14.3
4744.7,6997.7,22.5
2527.8,17037.0,24.0
5440.2,25128.8,34.2
1611.5,10257.1,39.5
7349.9,3069.5,21.5
3364.0,8350.5,37.6
3430.9,12062.9,29.3
4737.8,6966.2,16.0
2285.5,13799.1,12.4
2398.4,16647.0,57.3
23463.8,4830.7,22.2
24108.2,5368.7,19.8
3576.9,12191.1,33.0
7381.5,3080.4,22.5
4758.3,6978.6,25.0
5417.5,25078.7,25.4
14722.3,25140.4,19.1
19714.8,2783.4,17.0
3566.6,8509.1,35.0
24166.8,5400.3,25.9
2715.7,20561.6,38.4
5500.4,1166.8,29.4
20301.1,21348.3,25.5
2556.8,17049.7,34.0
1712.8,21720.2,21.8
1670.5,10289.9,27.3
3559.8,8579.9,30.6
19721.3,2756.8,25.2
24008.1,3811.8,14.3
1827.3,19428.9,24.8
19418.1,23916.7,24.7
2711.5,20617.5,34.1
5346.9,25167.8,38.4
24139.2,5398.4,23.1
1911.9,19453.0,23.3
2535.6,17072.4,40.4
2541.4,17044.1,46.3
5410.2,25229.7,32.6
2792.0,20540.7,55.2
24102.4,5399.2,28.3
17612.1,24767.7,31.6
3524.9,8539.2,22.3
6378.2,3977.6,17.7
1677.7,21754.5,30.8
17575.2,24846.2,20.8
2595.9,20615.3,27.4
6390.4,4008.8,24.7
2308.5,16483.8,29.1
2666.8,20627.9,33.0
12890.1,10270.0,47.7
1538.7,21126.9,25.4
844.2,18404.4,13.1
1723.2,21750.0,29.7
12903.2,10222.8,23.9
12919.0,10269.9,30.1
2501.6,17690.5,23.8
7332.8,3750.5,20.9
23492.0,3649.6,20.3
5546.2,5825.0,19.0
5549.3,5804.9,12.2
1616.6,20732.6,27.7
1646.4,20745.6,29.0
1617.9,20781.3,18.6
1600.5,20751.9,26.7
1618.9,20800.6,20.4
1779.2,19579.7,24.9
1612.4,20773.4,27.3
6267.0,4372.2,19.0
1767.1,19586.3,29.0
3732.6,6838.6,21.7
1581.4,20797.3,24.5
1661.5,20784.7,26.1
8332.2,13454.7,28.6
8377.8,13463.0,27.3
5959.4,13541.3,28.1
8352.3,13475.4,20.1
6733.5,16840.5,30.7
8380.4,13459.9,11.5
16038.7,8439.4,24.8
5452.3,6200.1,24.3
5458.2,6246.1,27.3
12659.2,13015.9,12.4
12650.3,13004.8,14.7
12983.7,19936.1,17.3
11923.1,6087.2,39.2
12648.1,13034.8,16.3
4448.7,10940.4,10.0
11774.5,12364.7,20.8
11990.5,11571.9,19.1
10991.8,11054.3,14.8
12969.6,10241.2,23.7
12610.5,12976.2,28.9
5501.3,16022.4,13.8
642.7,4667.4,20.0
4259.1,24160.7,30.6
4249.6,24178.6,24.3
4282.6,24186.9,31.6
6009.1,24453.1,27.1
18172.5,5259.0,25.4
19475.5,11382.7,16.8
6711.4,3123.3,42.5
6759.1,3117.6,22.1
9068.1,18461.1,30.1
2677.7,13050.0,17.6
5503.9,9838.2,20.7
15850.8,12542.9,26.6
4918.6,3970.9,25.5
17406.7,4931.1,19.5
1443.3,20777.0,33.5
1394.7,20777.2,23.5
1439.8,20817.5,28.6
7606.1,19118.7,37.3
20641.1,10199.1,18.4
22592.1,8021.2,17.3
3254.6,11731.2,11.5
9532.4,8850.0,54.9
2179.7,15717.6,21.8
12921.8,2043.4,22.3
11462.1,9487.1,21.5
2974.2,17300.3,14.0
6362.1,3760.6,18.1
24727.7,12941.1,14.0
22295.6,4041.2,25.3
22309.6,4057.8,20.8
24675.5,4019.5,35.1
17678.3,21682.4,18.6
24650.7,4003.6,21.5
22931.0,5040.9,36.5
7474.2,12343.5,19.6
22098.8,12343.5,26.2
17621.2,21651.1,23.7
3011.0,12465.2,17.4
3033.6,12478.0,8.3
4766.6,6540.0,24.8
4788.4,6528.9,10.4
4808.3,6537.8,12.0
22361.5,17695.0,26.0
7667.7,10616.1,26.4
1992.4,13784.0,56.8
5479.0,25133.0,25.6
2196.3,5703.1,31.7
2790.4,8862.9,38.3
4937.0,11350.6,34.1
20254.6,21462.5,15.2
3608.6,8108.8,32.0
2217.7,17468.6,26.7
6964.5,1555.4,17.9
6256.5,3744.7,19.6
3932.8,14346.5,12.9
13669.5,5084.8,17.5
3921.0,10983.7,12.4
12877.3,8934.7,11.8
6594.1,2874.0,19.8
10949.8,6448.4,26.8
2361.7,19572.6,36.3
5781.0,5512.2,46.2
919.8,4824.3,31.1
22420.2,3587.8,43.4
23940.2,14829.9,36.2
5465.3,25114.6,21.2
20514.6,1309.1,42.6
2258.5,20445.3,29.3
1680.2,18596.5,48.6
5250.3,9692.4,23.9
2222.5,5700.1,26.4
6572.9,2900.3,17.6
13640.2,5072.1,17.9
20246.3,21500.9,11.9
7588.6,8303.4,11.4
4721.8,6978.0,13.2
24480.0,4638.3,23.3
3627.0,8036.7,39.7
14035.0,23830.5,26.9
5421.9,25146.0,25.0
2335.1,19545.4,31.0
1533.9,18917.4,53.2
8200.6,22526.4,18.2
20221.7,21488.2,14.1
4748.7,6955.1,14.4
7590.0,8277.5,11.7
1616.0,18847.1,39.5
2824.8,8815.7,38.0
910.9,4871.7,25.1
5356.7,25119.5,30.6
24501.1,4655.9,22.6
1498.6,21213.1,25.6
2580.2,13022.0,15.1
16819.3,3270.8,12.3
4235.8,25146.4,29.5
2604.8,13065.3,14.0
16847.9,3288.7,10.6
8964.3,23775.4,23.6
22026.4,7540.2,25.1
5345.0,25083.3,26.0
1528.8,21202.0,22.9
2235.3,20476.2,19.9
16812.0,3279.6,10.8
886.4,4903.7,38.1
2191.4,20577.5,38.9
24492.8,4614.6,30.8
5389.8,25090.4,21.6
834.1,4931.4,29.3
2183.0,17254.8,30.1
5988.0,942.8,30.6
5352.3,25121.1,27.2
893.8,4902.8,28.1
1537.6,18696.4,22.9
6033.9,898.4,26.4
6059.0,919.7,32.4
859.2,4871.8,24.8
6070.4,984.0,34.2
889.4,4868.8,23.5
12250.2,6234.7,19.0
6083.8,9211.8,30.2
8201.2,22515.4,26.0
8227.6,22505.6,23.2
17655.3,1622.5,31.7
8219.0,22531.1,20.0
8185.0,22504.5,12.0
22846.8,4226.7,24.1
13403.2,17882.8,13.4
22816.3,4284.8,29.3
11970.3,9605.9,18.0
18197.3,13047.3,18.6
19570.8,7604.1,15.3
17896.9,5684.6,11.1
4067.6,510.0,32.2
16679.4,3614.7,11.4
16685.2,3585.1,11.1
4137.1,526.1,32.9
24016.3,14262.9,26.7
25052.4,8834.5,26.9
20388.9,21869.5,17.4
20405.8,21881.1,18.6
20428.8,21862.5,22.9
20423.0,21885.5,25.1
20390.1,21852.7,24.9
4130.1,490.9,29.4
5870.3,1699.2,20.3
1709.5,18051.3,29.6
1780.3,18055.1,21.6
4147.9,525.5,25.7
4482.1,4925.3,21.1
1764.3,18009.8,31.7
4480.1,4898.1,27.6
2037.0,20270.0,35.0
2032.3,20306.6,22.0
2111.5,22475.4,26.4
16033.3,4117.6,12.5
6341.3,20768.4,23.7
976.1,11185.4,26.3
1933.5,613.1,25.0
1519.1,16787.5,28.2
1532.1,16653.6,44.3
1529.8,16791.7,30.2
1488.7,16789.6,33.9
1612.3,19655.8,20.6
23777.8,14630.4,19.4
6155.8,2684.2,18.2
8540.6,1568.7,32.6
3093.4,13860.1,21.4
16865.8,5105.6,13.2
12081.5,17688.5,29.7
5913.3,3361.3,17.8
5892.7,3372.5,27.1
1946.1,16552.7,15.7
1919.9,16537.7,19.0
12957.1,16042.1,20.3
11405.5,6633.6,22.9
21115.8,21010.2,26.3
3269.0,23910.2,36.0
20118.3,11116.5,16.9
20146.4,11072.7,20.1
20113.3,11048.1,18.5
17626.4,2094.1,12.5
15177.1,11365.1,27.0
3337.6,24032.4,29.6
19539.4,4651.5,24.3
979.0,1153.6,19.5
20117.2,3224.5,24.4
20105.0,3259.3,26.4
1807.6,22731.5,29.0
3037.1,13421.9,29.4
1872.3,22769.0,20.7
23594.2,15271.5,28.8
5298.5,6047.4,42.8
11203.6,15983.1,14.9
2966.1,8884.8,42.5
22349.2,17685.4,38.6
4609.3,7003.1,32.1
2023.0,14731.2,41.3
24115.0,13757.5,27.0
7989.7,8090.4,25.2
5919.1,5053.4,42.4
4338.1,10885.4,16.6
6443.5,2712.9,16.8
14532.5,4672.0,17.7
3618.4,8112.1,41.3
9314.1,7492.1,23.1
2225.4,5729.0,29.7
4821.8,11405.1,32.1
6465.7,1424.1,25.4
21386.6,20832.9,27.6
20265.2,23020.3,32.3
2216.1,5694.9,20.4
16405.8,3779.8,22.7
1372.9,19771.3,23.6
6424.2,2752.6,15.2
9356.6,7552.4,20.5
21419.9,20793.4,28.3
1331.3,19772.9,34.3
20073.4,2953.6,33.3
3279.7,8238.9,37.4
2778.4,9191.2,30.2
7637.8,1318.2,34.5
1755.2,16441.1,22.7
20244.8,23071.0,25.8
2066.6,17359.1,39.7
9351.6,7585.4,21.4
2218.0,5738.4,20.6
5385.6,5184.4,34.9
3348.8,8229.3,34.8
2048.6,20067.3,40.6
2830.6,9137.0,37.6
20083.3,3005.2,22.4
14566.9,4695.0,22.4
7606.4,1453.1,28.7
2238.9,5672.4,18.2
21397.9,20889.5,29.0
3027.8,13713.5,28.9
23552.2,15291.6,26.4
3304.9,8241.8,25.5
2257.8,5650.1,29.1
20095.8,2924.5,21.0
1789.6,16479.9,12.6
22323.9,2826.1,20.4
20052.6,23004.0,27.2
21408.5,20824.6,29.6
1767.4,16510.1,24.3
20093.2,2989.6,18.8
2226.5,5701.6,17.9
2037.7,20039.0,35.9
3379.7,12036.6,22.8
20056.6,23029.1,29.4
20113.1,2956.3,23.5
21402.4,20846.6,25.5
24287.7,4651.2,23.1
2233.4,5672.9,19.0
2728.7,12635.4,38.6
21396.3,20880.7,31.3
3341.7,12043.0,20.6
7260.9,24604.6,28.8
20086.4,23011.2,24.0
21381.5,20846.6,20.9
1777.3,16496.5,21.0
3377.2,12046.3,18.5
1834.6,22785.4,36.8
1799.6,16463.2,27.1
3340.5,12026.6,21.1
20066.4,22997.2,26.3
21438.8,20863.2,26.4
3378.7,12044.9,22.4
1804.2,16487.0,25.7
21427.4,20791.2,22.3
1976.7,20069.8,49.9
24546.1,6758.0,26.3
21404.9,20858.5,20.1
15744.3,3651.5,30.5
21381.8,20807.5,29.7
15765.6,3693.6,19.8
2031.5,20080.3,37.5
12210.2,2780.1,52.4
2059.3,20062.0,25.5
5307.1,24891.2,41.2
6072.5,13561.7,26.8
2044.8,20045.7,24.0
6308.3,24989.1,28.6
2085.8,20054.7,18.9
1535.3,19072.6,36.3
15440.7,17609.8,25.6
1552.3,19055.5,31.8
2036.9,20105.6,27.3
1996.8,20091.3,35.4
13752.6,10217.6,23.8
2036.2,20044.2,24.2
2710.9,18141.3,18.8
2048.1,20057.0,26.4
4363.9,8585.3,20.6
2029.6,20065.0,22.2
2066.2,20042.6,22.2
8250.1,13590.7,22.0
20705.0,21814.4,13.3
20688.0,21834.2,14.5
2512.2,17785.4,12.6
1997.2,20082.5,27.9
20673.4,21811.5,15.7
2249.3,18068.1,22.0
2049.6,20056.7,31.8
1939.3,17953.5,33.2
1988.3,17983.5,35.0
2068.7,20085.7,23.7
2394.9,18054.2,23.8
2192.0,17742.5,22.7
4248.4,24776.5,24.5
2055.3,20098.0,31.2
2058.4,20039.8,24.8
2009.7,20041.7,24.4
13173.4,16121.5,23.1
2049.0,20047.5,24.0
19360.1,5455.1,15.0
2060.3,20079.5,22.6
2091.6,20068.7,25.5
5253.1,24908.0,22.7
2071.7,20010.4,33.2
2028.8,20036.9,30.3
7324.3,2994.2,13.3
2078.4,20090.8,23.9
15753.9,3593.6,19.7
15772.1,3618.1,25.2
15728.5,3651.5,25.4
2108.6,20064.1,29.0
2078.1,20062.5,27.6
2061.3,20096.4,28.3
14491.1,5769.2,14.4
3387.5,21947.5,27.8
5278.7,24910.6,42.1
2461.4,17968.0,36.0
20369.9,2600.2,26.2
2087.5,20114.7,33.9
2069.0,20049.5,28.4
2074.6,20082.4,23.0
2012.3,20051.2,31.6
4325.6,24789.1,21.0
2043.9,17970.2,30.0
19571.4,5769.5,11.6
2692.7,22115.7,27.0
2328.1,7548.3,11.2
7491.5,8665.9,12.9
14418.6,11924.8,23.5
23877.5,15348.1,31.0
23863.2,15353.4,33.4
15281.1,21349.6,17.5
23865.3,15378.8,27.0
23874.9,15395.8,31.3
23920.8,15334.4,22.7
15670.0,8157.0,22.0
23882.4,15364.7,22.2
23884.6,15341.1,28.8
7351.0,8354.7,15.7
14958.2,5238.5,37.8
15458.0,12138.3,29.1
23883.6,15398.3,24.7
23855.7,15339.9,30.7
23840.4,15377.0,25.7
23865.4,15377.0,28.7
1697.7,17363.7,35.2
1685.0,17394.9,24.2
1656.8,17400.7,24.2
1663.9,17352.0,22.5
23877.5,15297.1,25.9
23854.4,15356.8,35.1
2673.6,23656.0,29.9
6424.6,2211.7,28.9
6384.7,2156.3,32.1
6381.6,2238.3,31.6
23743.4,15340.5,23.7
2664.3,23750.7,29.6
18239.3,17293.4,23.8
23867.6,15336.2,28.0
18931.5,14536.9,29.8
18900.8,14569.4,24.1
18896.7,14581.3,31.7
6780.1,3389.1,33.0
3196.2,24563.1,31.5
3234.1,24576.1,33.5
2660.1,8469.2,33.0
3212.1,24565.7,31.1
3244.3,24582.0,21.5
3255.7,24578.6,26.3
3231.5,24563.9,27.1
3277.9,24584.1,35.4
23845.7,15309.5,25.4
3231.1,24617.3,24.0
8529.1,12416.5,14.8
24614.7,13342.1,33.1
12142.1,7299.9,19.6
11581.5,10721.2,15.1
23840.3,15424.4,20.7
23851.7,15339.2,26.8
1197.2,21117.8,44.7
15761.5,1597.8,18.3
1220.7,21117.8,20.8
5299.2,18270.3,17.0
1263.2,21112.1,28.9
23915.8,15065.6,26.2
24335.4,13495.4,31.5
5256.9,16287.4,28.9
12882.7,10825.3,24.6
1401.4,10742.4,46.0
14581.0,4451.4,39.3
2304.0,17576.7,35.5
9607.0,8075.3,42.8
5971.4,2139.9,32.0
17460.1,3133.2,32.9
6970.5,1556.3,25.3
9875.9,10816.8,17.9
5348.2,10414.0,24.8
19389.2,2130.9,19.6
8194.6,10829.6,19.1
6779.4,8946.8,25.8
6248.0,4660.3,31.2
1683.9,16573.3,23.0
11369.0,18146.1,12.6
16426.6,3766.3,14.8
21961.0,18822.9,33.7
2850.2,15081.0,31.5
9521.7,7095.9,35.1
23972.7,4290.8,32.1
1847.5,21228.1,35.3
24363.9,13535.2,20.3
5827.9,1994.0,36.0
5364.6,10556.4,26.1
2267.0,17576.2,27.5
21914.2,18956.8,20.2
17471.9,3174.7,30.2
3243.9,8417.4,38.6
861.3,18248.3,23.5
1606.5,19704.8,48.7
1876.4,21203.1,37.0
17676.1,1784.3,21.3
8868.4,25063.4,26.9
24006.2,4277.3,20.8
2300.3,17565.7,24.4
23902.1,14810.8,27.2
20789.0,21709.6,20.6
1376.1,10671.5,35.3
8885.8,25027.3,20.6
25081.2,3749.7,34.2
1894.1,21216.5,25.3
20294.7,22697.5,22.3
20811.7,21691.0,17.7
23977.5,14760.0,30.3
24000.5,4249.9,16.5
22303.4,17799.5,14.5
1169.0,10669.8,46.9
15294.0,24945.3,36.9
2972.2,8571.4,22.9
23981.6,4276.0,24.8
24712.1,6504.1,36.9
1288.5,16838.4,31.1
5365.5,19538.3,22.8
25063.8,3792.6,34.4
22699.6,3061.2,32.2
1591.0,19711.7,21.2
1897.0,21193.7,22.9
11314.1,6393.5,15.5
2797.8,12644.6,12.4
20834.9,21676.5,22.1
5868.5,6293.5,23.4
15259.2,25094.3,17.1
1842.2,21139.6,37.3
20338.3,22683.1,24.3
24669.1,6529.7,31.9
2949.0,8570.4,26.3
24023.3,4234.4,19.5
2314.1,17566.3,17.4
2787.9,12624.1,12.1
11325.4,6410.8,19.1
20813.0,21666.3,30.9
2968.0,8587.6,26.8
20321.1,22710.8,20.9
17438.1,3255.1,13.5
2806.2,12604.0,12.0
2849.1,15047.0,32.6
17475.7,3253.2,27.2
20280.7,22651.7,32.4
25075.5,3768.7,28.3
5359.8,19386.5,51.6
2788.3,12619.6,12.0
24654.9,6460.6,24.5
17199.0,25100.1,35.4
2817.2,17440.7,30.2
25030.9,3813.1,32.4
1924.9,18055.6,34.3
1254.8,10626.6,32.0
2799.6,12601.0,19.8
23878.0,15355.5,28.8
17215.0,25050.8,30.4
20353.4,22661.8,26.1
1069.5,17468.9,23.8
17192.6,25131.5,41.4
5337.2,19100.4,30.3
25081.1,3820.5,25.4
2829.7,17429.3,19.1
1397.1,16803.4,17.1
2849.1,17449.4,24.6
23949.7,15342.4,23.6
23893.4,15346.5,27.8
23901.7,15283.4,24.6
23873.2,15336.8,22.3
23903.9,15339.0,38.5
1482.0,16802.5,21.0
23895.2,15355.3,24.1
16812.8,3309.5,14.3
16795.4,3256.6,33.5
12136.1,16637.7,22.5
1058.8,17424.2,24.3
25007.7,7482.4,12.0
4558.7,10188.5,26.3
24044.3,3891.6,22.3
24055.0,3920.2,18.8
6175.9,2722.2,35.5
23869.9,15273.5,29.4
24060.7,3900.7,19.3
24006.6,3859.1,29.4
14241.9,3994.6,77.1
6310.9,2877.4,20.6
24042.8,3856.4,26.1
1873.5,18802.0,20.9
6328.7,2968.9,19.3
1877.7,18822.2,23.4
1844.3,18789.0,26.7
6306.1,2988.8,27.4
11670.1,10074.7,30.7
10765.1,11665.5,25.1
13004.8,14887.8,24.1
6367.3,2644.9,40.6
7090.3,2972.5,41.0
5580.8,9544.4,25.0
6870.2,2947.9,32.2
7362.5,2945.8,24.7
3284.3,24032.4,37.2
2508.6,18525.0,18.7
3166.2,23349.6,24.1
3133.7,23365.6,16.4
10548.0,4152.6,29.0
23869.3,15405.4,31.7
16153.8,4412.2,58.8
2244.3,24060.4,25.9
1617.6,20941.4,23.8
17839.2,2183.1,20.0
17851.6,2161.5,15.8
14161.9,9535.5,20.3
1543.7,20916.9,37.2
1542.7,20957.9,33.3
16031.3,9354.7,19.4
5416.2,5441.5,21.7
23867.2,15391.7,30.9
6451.3,8979.9,21.5
23870.6,15353.5,20.8
23902.8,15375.1,18.1
23867.5,15361.6,16.7
23862.3,15328.3,19.4
23874.5,15357.7,18.9
23904.5,15341.4,17.6
23908.1,15349.6,19.3
5719.8,2032.3,17.5
6640.1,1852.2,25.1
6588.4,1837.4,22.2
6623.7,1894.2,31.6
6646.6,1875.6,25.1
24774.5,11440.7,25.6
10470.2,15995.1,16.9
6612.5,1874.8,31.1
6629.7,1861.7,38.6
7555.1,2032.7,26.9
6593.6,1882.9,22.1
6212.3,2326.3,28.2
2410.7,17239.9,26.0
2430.9,17267.0,24.3
24259.0,2731.8,20.9
3326.4,24043.4,26.4
3296.5,24067.8,27.2
3277.5,24039.1,31.6
14379.3,11761.3,23.0
3235.7,24003.3,26.5
24895.5,3867.8,31.3
24809.9,3896.0,21.1
7395.3,8505.9,33.4
6157.2,7929.9,25.6
24856.8,3906.8,20.6
3300.1,24022.0,25.3
24907.4,3879.8,25.9
9931.8,7953.8,24.2
24860.8,3919.4,24.9
24847.1,3881.8,23.9
3264.9,24006.6,17.3
9588.3,19910.7,22.6
15625.5,12442.8,27.9
3301.7,24037.0,29.0
3369.1,24023.5,24.4
10716.8,14080.6,19.8
8951.2,10455.3,20.8
2774.4,22868.1,23.1
3337.4,24043.0,19.2
6405.1,9381.5,10.8
13587.7,11811.9,14.2
4746.6,11724.1,21.6
679.5,14011.4,13.4
13475.5,10192.4,19.9
3347.7,24024.8,25.4
11337.4,8558.5,25.4
3313.4,24127.7,26.6
3275.2,24025.4,28.4
16537.4,3467.2,12.2
1496.0,21144.8,26.6
16504.4,3463.2,17.2
3293.8,24029.0,26.0
16563.1,3464.4,30.5
10876.9,13830.0,30.1
5511.5,5879.2,25.5
3178.8,11958.3,12.1
4958.8,18366.6,22.7
1784.9,20154.0,33.7
19370.1,2427.7,29.0
21298.1,20552.8,28.7
24854.4,2956.9,31.7
879.7,10915.7,62.2
3054.9,13074.7,36.9
1891.2,14750.7,49.0
2264.7,5717.2,22.6
4818.0,6736.8,33.2
4419.8,15991.8,16.6
6350.1,2860.3,25.3
13380.2,16076.3,16.1
